,EDAD
69436,47
69437,28
69438,36
69439,36
69440,50
69441,36
69442,57
69443,29
69444,68
69445,43
69446,82
69447,56
69448,41
69449,42
69450,60
69451,47
69452,50
69453,49
69454,39
69455,25
69456,35
69457,67
69458,58
69459,24
69460,58
69461,53
69462,51
69463,29
69464,50
69465,41
69466,36
69467,28
69468,64
69469,62
69470,68
69471,36
69472,73
69473,74
69474,52
69475,36
69476,31
69477,53
69478,75
69479,55
69480,58
69481,47
69482,54
69483,48
69484,55
69485,23
69486,60
69487,50
69488,29
69489,47
69490,53
69491,36
69492,36
69493,27
69494,47
69495,48
69496,37
69497,84
69498,36
69499,72
69500,56
69501,44
69502,9
69503,36
69504,27
69505,39
69506,29
69507,18
69508,25
69509,38
69510,54
69511,74
69512,62
69513,47
69514,87
69515,27
69516,14
69517,48
69518,44
69519,24
69520,60
69521,33
69522,51
69523,0
69524,64
69525,55
69526,47
69527,39
69528,24
69529,52
69530,58
69531,67
69532,54
69533,24
69534,59
69535,39
69536,51
69537,39
69538,12
69539,66
69540,41
69541,64
69542,30
69543,81
69544,59
69545,64
69546,18
69547,46
69548,34
69549,61
69550,61
69551,76
69552,68
69553,31
69554,31
69555,48
69556,59
69557,56
69558,50
69559,30
69560,26
69561,79
69562,35
69563,50
69564,69
69565,49
69566,32
69567,41
69568,84
69569,15
69570,46
69571,30
69572,47
69573,43
69574,29
69575,39
69576,75
69577,82
69578,41
69579,20
69580,48
69581,59
69582,30
69583,29
69584,27
69585,32
69586,70
69587,63
69588,72
69589,30
69590,55
69591,64
69592,50
69593,67
69594,38
69595,42
69596,41
69597,12
69598,40
69599,33
69600,62
69601,34
69602,22
69603,47
69604,28
69605,51
69606,37
69607,47
69608,69
69609,36
69610,81
69611,73
69612,67
69613,22
69614,76
69615,33
69616,58
69617,66
69618,49
69619,50
69620,67
69621,82
69622,61
69623,47
69624,27
69625,62
69626,69
69627,33
69628,74
69629,23
69630,61
69631,55
69632,66
69633,39
69634,70
69635,57
69636,62
69637,62
69638,69
69639,29
69640,28
69641,64
69642,58
69643,44
69644,49
69645,32
69646,0
69647,76
69648,75
69649,63
69650,37
69651,22
69652,28
69653,57
69654,35
69655,32
69656,83
69657,27
69658,44
69659,37
69660,30
69661,59
69662,25
69663,42
69664,23
69665,49
69666,56
69667,61
69668,84
69669,52
69670,48
69671,37
69672,62
69673,23
69674,52
69675,29
69676,74
69677,59
69678,31
69679,42
69680,23
69681,60
69682,48
69683,55
69684,50
69685,49
69686,33
69687,60
69688,52
69689,25
69690,33
69691,36
69692,81
69693,53
69694,32
69695,65
69696,62
69697,36
69698,64
69699,35
69700,36
69701,41
69702,73
69703,44
69704,41
69705,59
69706,43
69707,74
69708,42
69709,39
69710,45
69711,40
69712,44
69713,64
69714,58
69715,75
69716,74
69717,63
69718,49
69719,89
69720,67
69721,28
69722,24
69723,49
69724,42
69725,58
69726,29
69727,68
69728,70
69729,28
69730,28
69731,39
69732,52
69733,38
69734,35
69735,37
69736,64
69737,38
69738,50
69739,26
69740,74
69741,26
69742,36
69743,36
69744,63
69745,60
69746,46
69747,61
69748,2
69749,44
69750,68
69751,84
69752,51
69753,80
69754,40
69755,40
69756,33
69757,51
69758,43
69759,26
69760,32
69761,45
69762,19
69763,53
69764,36
69765,57
69766,42
69767,39
69768,40
69769,49
69770,79
69771,63
69772,40
69773,84
69774,46
69775,43
69776,56
69777,70
69778,52
69779,71
69780,35
69781,45
69782,44
69783,72
69784,69
69785,27
69786,38
69787,78
69788,48
69789,82
69790,38
69791,43
69792,50
69793,64
69794,52
69795,40
69796,37
69797,41
69798,73
69799,60
69800,33
69801,18
69802,36
69803,40
69804,25
69805,42
69806,60
69807,55
69808,52
69809,81
69810,69
69811,63
69812,53
69813,60
69814,28
69815,42
69816,38
69817,29
69818,54
69819,56
69820,27
69821,27
69822,28
69823,54
69824,49
69825,55
69826,77
69827,38
69828,72
69829,26
69830,43
69831,41
69832,44
69833,46
69834,48
69835,26
69836,34
69837,58
69838,59
69839,27
69840,35
69841,32
69842,48
69843,54
69844,53
69845,51
69846,63
69847,39
69848,43
69849,70
69850,43
69851,1
69852,43
69853,25
69854,23
69855,34
69856,47
69857,55
69858,50
69859,58
69860,42
69861,29
69862,63
69863,47
69864,43
69865,43
69866,59
69867,30
69868,52
69869,32
69870,53
69871,31
69872,40
69873,67
69874,30
69875,56
69876,25
69877,43
69878,32
69879,37
69880,58
69881,30
69882,50
69883,82
69884,56
69885,33
69886,59
69887,33
69888,49
69889,69
69890,72
69891,80
69892,40
69893,14
69894,29
69895,29
69896,35
69897,26
69898,48
69899,29
69900,73
69901,40
69902,29
69903,51
69904,28
69905,34
69906,73
69907,44
69908,36
69909,66
69910,28
69911,36
69912,49
69913,27
69914,66
69915,40
69916,50
69917,59
69918,56
69919,74
69920,68
69921,50
69922,40
69923,63
69924,40
69925,63
69926,29
69927,41
69928,45
69929,51
69930,51
69931,42
69932,83
69933,27
69934,80
69935,45
69936,36
69937,29
69938,27
69939,39
69940,0
69941,48
69942,41
69943,85
69944,54
69945,27
69946,48
69947,73
69948,32
69949,29
69950,56
69951,37
69952,36
69953,21
69954,22
69955,42
69956,11
69957,40
69958,63
69959,65
69960,33
69961,57
69962,45
69963,82
69964,66
69965,84
69966,33
69967,51
69968,76
69969,72
69970,58
69971,44
69972,25
69973,58
69974,36
69975,46
69976,74
69977,45
69978,50
69979,58
69980,45
69981,49
69982,48
69983,34
69984,39
69985,75
69986,36
69987,42
69988,27
69989,32
69990,44
69991,0
69992,63
69993,65
69994,57
69995,54
69996,31
69997,32
69998,55
69999,32
70000,46
70001,49
70002,50
70003,57
70004,37
70005,44
70006,43
70007,34
70008,37
70009,69
70010,60
70011,53
70012,56
70013,32
70014,28
70015,40
70016,70
70017,27
70018,59
70019,26
70020,79
70021,45
70022,51
70023,63
70024,83
70025,23
70026,25
70027,30
70028,32
70029,51
70030,32
70031,39
70032,47
70033,56
70034,22
70035,34
70036,54
70037,26
70038,37
70039,50
70040,63
70041,75
70042,53
70043,58
70044,90
70045,39
70046,23
70047,6
70048,70
70049,71
70050,50
70051,86
70052,69
70053,40
70054,46
70055,46
70056,37
70057,22
70058,36
70059,37
70060,38
70061,67
70062,46
70063,60
70064,32
70065,45
70066,60
70067,37
70068,51
70069,57
70070,42
70071,37
70072,46
70073,57
70074,23
70075,46
70076,29
70077,68
70078,66
70079,38
70080,52
70081,56
70082,38
70083,34
70084,61
70085,60
70086,52
70087,24
70088,56
70089,30
70090,55
70091,72
70092,22
70093,35
70094,48
70095,40
70096,19
70097,36
70098,58
70099,28
70100,58
70101,51
70102,68
70103,37
70104,23
70105,39
70106,47
70107,28
70108,17
70109,22
70110,63
70111,64
70112,49
70113,42
70114,34
70115,33
70116,59
70117,59
70118,41
70119,40
70120,52
70121,74
70122,39
70123,39
70124,85
70125,15
70126,50
70127,50
70128,61
70129,33
70130,28
70131,54
70132,56
70133,33
70134,54
70135,77
70136,33
70137,30
70138,58
70139,52
70140,43
70141,31
70142,27
70143,13
70144,32
70145,52
70146,50
70147,31
70148,36
70149,56
70150,53
70151,45
70152,92
70153,42
70154,39
70155,48
70156,38
70157,51
70158,57
70159,49
70160,30
70161,47
70162,29
70163,46
70164,24
70165,32
70166,40
70167,25
70168,29
70169,77
70170,37
70171,37
70172,66
70173,27
70174,46
70175,40
70176,40
70177,44
70178,67
70179,48
70180,39
70181,59
70182,32
70183,31
70184,86
70185,35
70186,31
70187,43
70188,34
70189,71
70190,1
70191,35
70192,35
70193,39
70194,59
70195,54
70196,50
70197,45
70198,43
70199,58
70200,58
70201,43
70202,55
70203,67
70204,57
70205,43
70206,59
70207,32
70208,29
70209,40
70210,32
70211,23
70212,40
70213,45
70214,53
70215,33
70216,36
70217,30
70218,69
70219,36
70220,59
70221,82
70222,55
70223,78
70224,43
70225,52
70226,38
70227,49
70228,18
70229,31
70230,26
70231,61
70232,85
70233,33
70234,53
70235,36
70236,52
70237,44
70238,82
70239,58
70240,71
70241,25
70242,57
70243,38
70244,60
70245,41
70246,68
70247,41
70248,29
70249,28
70250,24
70251,49
70252,72
70253,82
70254,31
70255,31
70256,57
70257,50
70258,55
70259,41
70260,46
70261,49
70262,59
70263,50
70264,43
70265,52
70266,30
70267,29
70268,28
70269,67
70270,64
70271,46
70272,49
70273,41
70274,30
70275,56
70276,35
70277,82
70278,34
70279,2
70280,45
70281,37
70282,26
70283,68
70284,73
70285,47
70286,90
70287,41
70288,66
70289,80
70290,32
70291,27
70292,32
70293,27
70294,61
70295,34
70296,51
70297,22
70298,57
70299,70
70300,55
70301,26
70302,44
70303,49
70304,63
70305,30
70306,52
70307,40
70308,32
70309,67
70310,50
70311,59
70312,28
70313,68
70314,49
70315,57
70316,45
70317,46
70318,68
70319,36
70320,38
70321,55
70322,71
70323,58
70324,46
70325,35
70326,39
70327,30
70328,60
70329,16
70330,66
70331,27
70332,14
70333,56
70334,56
70335,42
70336,52
70337,41
70338,51
70339,53
70340,56
70341,24
70342,33
70343,53
70344,31
70345,78
70346,30
70347,74
70348,51
70349,34
70350,49
70351,66
70352,38
70353,32
70354,55
70355,26
70356,63
70357,45
70358,24
70359,55
70360,41
70361,50
70362,69
70363,31
70364,23
70365,51
70366,33
70367,46
70368,62
70369,33
70370,80
70371,24
70372,83
70373,71
70374,65
70375,36
70376,50
70377,24
70378,27
70379,22
70380,50
70381,46
70382,54
70383,53
70384,39
70385,68
70386,77
70387,15
70388,42
70389,58
70390,77
70391,82
70392,74
70393,55
70394,34
70395,41
70396,42
70397,36
70398,33
70399,32
70400,25
70401,25
70402,59
70403,32
70404,40
70405,67
70406,68
70407,59
70408,14
70409,48
70410,35
70411,32
70412,48
70413,35
70414,62
70415,61
70416,81
70417,47
70418,39
70419,70
70420,47
70421,37
70422,39
70423,57
70424,36
70425,55
70426,62
70427,26
70428,79
70429,23
70430,36
70431,68
70432,31
70433,55
70434,36
70435,51
70436,50
70437,64
70438,87
70439,43
70440,40
70441,50
70442,51
70443,32
70444,94
70445,62
70446,36
70447,39
70448,22
70449,65
70450,46
70451,28
70452,17
70453,56
70454,52
70455,39
70456,49
70457,25
70458,15
70459,49
70460,57
70461,50
70462,50
70463,41
70464,43
70465,21
70466,51
70467,44
70468,67
70469,59
70470,35
70471,69
70472,66
70473,29
70474,44
70475,37
70476,65
70477,41
70478,34
70479,28
70480,21
70481,28
70482,46
70483,50
70484,53
70485,47
70486,83
70487,46
70488,35
70489,38
70490,62
70491,35
70492,33
70493,77
70494,53
70495,52
70496,37
70497,73
70498,55
70499,40
70500,55
70501,36
70502,40
70503,29
70504,41
70505,43
70506,45
70507,50
70508,39
70509,67
70510,63
70511,56
70512,38
70513,65
70514,34
70515,47
70516,28
70517,37
70518,77
70519,69
70520,52
70521,44
70522,72
70523,28
70524,58
70525,49
70526,41
70527,46
70528,61
70529,35
70530,66
70531,45
70532,26
70533,51
70534,32
70535,22
70536,65
70537,39
70538,42
70539,46
70540,38
70541,77
70542,60
70543,48
70544,79
70545,36
70546,22
70547,27
70548,33
70549,53
70550,26
70551,37
70552,55
70553,65
70554,43
70555,64
70556,59
70557,37
70558,39
70559,57
70560,22
70561,64
70562,19
70563,54
70564,29
70565,23
70566,31
70567,29
70568,72
70569,38
70570,32
70571,34
70572,27
70573,76
70574,70
70575,54
70576,48
70577,53
70578,58
70579,4
70580,60
70581,53
70582,37
70583,35
70584,59
70585,22
70586,31
70587,63
70588,39
70589,41
70590,48
70591,76
70592,41
70593,31
70594,31
70595,29
70596,54
70597,33
70598,29
70599,48
70600,62
70601,44
70602,59
70603,34
70604,36
70605,24
70606,80
70607,40
70608,42
70609,54
70610,62
70611,53
70612,51
70613,29
70614,61
70615,51
70616,40
70617,48
70618,70
70619,47
70620,30
70621,54
70622,57
70623,73
70624,34
70625,47
70626,24
70627,50
70628,24
70629,44
70630,42
70631,23
70632,56
70633,53
70634,48
70635,53
70636,61
70637,42
70638,47
70639,69
70640,47
70641,52
70642,1
70643,51
70644,71
70645,67
70646,37
70647,38
70648,45
70649,43
70650,48
70651,40
70652,29
70653,65
70654,75
70655,34
70656,27
70657,52
70658,34
70659,36
70660,49
70661,25
70662,47
70663,53
70664,35
70665,54
70666,51
70667,59
70668,62
70669,54
70670,27
70671,77
70672,63
70673,53
70674,58
70675,36
70676,51
70677,34
70678,47
70679,30
70680,42
70681,41
70682,32
70683,57
70684,59
70685,62
70686,49
70687,50
70688,30
70689,58
70690,49
70691,78
70692,32
70693,57
70694,68
70695,32
70696,48
70697,31
70698,57
70699,46
70700,35
70701,23
70702,38
70703,35
70704,49
70705,40
70706,51
70707,50
70708,45
70709,65
70710,51
70711,51
70712,80
70713,60
70714,41
70715,50
70716,46
70717,38
70718,56
70719,32
70720,54
70721,22
70722,42
70723,39
70724,37
70725,42
70726,39
70727,60
70728,33
70729,87
70730,69
70731,61
70732,39
70733,65
70734,86
70735,67
70736,63
70737,37
70738,40
70739,50
70740,46
70741,42
70742,50
70743,48
70744,65
70745,30
70746,37
70747,81
70748,16
70749,74
70750,73
70751,56
70752,30
70753,79
70754,20
70755,32
70756,58
70757,41
70758,49
70759,30
70760,39
70761,20
70762,57
70763,39
70764,65
70765,45
70766,55
70767,61
70768,19
70769,35
70770,34
70771,75
70772,93
70773,42
70774,15
70775,34
70776,45
70777,51
70778,51
70779,40
70780,25
70781,56
70782,46
70783,44
70784,71
70785,37
70786,43
70787,47
70788,14
70789,35
70790,50
70791,47
70792,33
70793,37
70794,51
70795,62
70796,59
70797,53
70798,58
70799,54
70800,51
70801,27
70802,48
70803,44
70804,58
70805,25
70806,52
70807,55
70808,65
70809,32
70810,26
70811,48
70812,42
70813,39
70814,40
70815,31
70816,53
70817,51
70818,68
70819,25
70820,49
70821,45
70822,82
70823,65
70824,53
70825,76
70826,78
70827,86
70828,42
70829,58
70830,68
70831,30
70832,76
70833,45
70834,60
70835,51
70836,21
70837,28
70838,26
70839,73
70840,17
70841,62
70842,59
70843,53
70844,51
70845,43
70846,54
70847,33
70848,61
70849,42
70850,26
70851,70
70852,33
70853,26
70854,38
70855,51
70856,31
70857,53
70858,38
70859,39
70860,33
70861,45
70862,48
70863,73
70864,46
70865,34
70866,47
70867,50
70868,72
70869,53
70870,30
70871,59
70872,36
70873,62
70874,56
70875,66
70876,30
70877,49
70878,32
70879,48
70880,48
70881,25
70882,43
70883,36
70884,66
70885,28
70886,11
70887,40
70888,61
70889,71
70890,34
70891,40
70892,55
70893,26
70894,42
70895,51
70896,71
70897,66
70898,52
70899,47
70900,48
70901,62
70902,48
70903,31
70904,55
70905,45
70906,36
70907,39
70908,57
70909,82
70910,50
70911,40
70912,31
70913,40
70914,75
70915,53
70916,81
70917,40
70918,70
70919,51
70920,54
70921,46
70922,90
70923,53
70924,28
70925,46
70926,18
70927,33
70928,41
70929,69
70930,28
70931,37
70932,51
70933,43
70934,31
70935,45
70936,41
70937,45
70938,71
70939,29
70940,52
70941,49
70942,50
70943,30
70944,44
70945,47
70946,36
70947,55
70948,52
70949,42
70950,61
70951,50
70952,44
70953,57
70954,40
70955,87
70956,44
70957,9
70958,40
70959,27
70960,34
70961,58
70962,61
70963,34
70964,61
70965,42
70966,37
70967,25
70968,27
70969,68
70970,47
70971,44
70972,34
70973,70
70974,30
70975,10
70976,25
70977,36
70978,81
70979,37
70980,59
70981,39
70982,53
70983,26
70984,40
70985,35
70986,44
70987,46
70988,32
70989,27
70990,50
70991,47
70992,8
70993,49
70994,28
70995,62
70996,30
70997,62
70998,34
70999,39
71000,53
71001,1
71002,27
71003,42
71004,52
71005,45
71006,60
71007,33
71008,61
71009,60
71010,35
71011,36
71012,31
71013,37
71014,65
71015,49
71016,54
71017,59
71018,47
71019,46
71020,30
71021,17
71022,40
71023,48
71024,72
71025,56
71026,31
71027,43
71028,51
71029,77
71030,26
71031,61
71032,56
71033,31
71034,74
71035,53
71036,49
71037,28
71038,62
71039,36
71040,54
71041,50
71042,23
71043,36
71044,43
71045,48
71046,25
71047,50
71048,43
71049,48
71050,39
71051,48
71052,44
71053,57
71054,50
71055,64
71056,34
71057,48
71058,46
71059,63
71060,38
71061,38
71062,34
71063,47
71064,57
71065,54
71066,78
71067,35
71068,36
71069,33
71070,49
71071,21
71072,82
71073,60
71074,44
71075,49
71076,32
71077,14
71078,57
71079,73
71080,67
71081,74
71082,39
71083,21
71084,52
71085,62
71086,53
71087,44
71088,48
71089,29
71090,45
71091,58
71092,76
71093,58
71094,67
71095,57
71096,42
71097,43
71098,34
71099,46
71100,29
71101,78
71102,49
71103,39
71104,57
71105,83
71106,55
71107,43
71108,65
71109,39
71110,24
71111,54
71112,3
71113,61
71114,69
71115,29
71116,42
71117,32
71118,33
71119,40
71120,22
71121,47
71122,5
71123,44
71124,25
71125,45
71126,55
71127,55
71128,54
71129,22
71130,26
71131,30
71132,72
71133,36
71134,34
71135,44
71136,32
71137,22
71138,59
71139,23
71140,29
71141,28
71142,33
71143,9
71144,71
71145,28
71146,23
71147,54
71148,59
71149,52
71150,29
71151,65
71152,49
71153,44
71154,39
71155,31
71156,44
71157,44
71158,82
71159,29
71160,38
71161,43
71162,27
71163,70
71164,40
71165,36
71166,29
71167,27
71168,63
71169,62
71170,47
71171,60
71172,39
71173,79
71174,49
71175,50
71176,49
71177,51
71178,45
71179,86
71180,58
71181,16
71182,33
71183,42
71184,38
71185,42
71186,42
71187,56
71188,32
71189,54
71190,34
71191,66
71192,20
71193,38
71194,62
71195,62
71196,59
71197,54
71198,34
71199,28
71200,59
71201,45
71202,43
71203,63
71204,45
71205,73
71206,38
71207,65
71208,55
71209,33
71210,68
71211,27
71212,30
71213,43
71214,39
71215,57
71216,21
71217,76
71218,66
71219,42
71220,64
71221,68
71222,41
71223,76
71224,50
71225,29
71226,53
71227,33
71228,41
71229,85
71230,31
71231,67
71232,67
71233,28
71234,31
71235,47
71236,64
71237,53
71238,54
71239,60
71240,43
71241,33
71242,62
71243,44
71244,36
71245,37
71246,67
71247,33
71248,35
71249,41
71250,44
71251,41
71252,29
71253,41
71254,38
71255,22
71256,90
71257,35
71258,45
71259,58
71260,38
71261,28
71262,29
71263,57
71264,48
71265,31
71266,44
71267,37
71268,53
71269,64
71270,78
71271,54
71272,44
71273,58
71274,27
71275,32
71276,83
71277,49
71278,42
71279,28
71280,45
71281,61
71282,28
71283,49
71284,34
71285,40
71286,35
71287,41
71288,76
71289,18
71290,49
71291,1
71292,46
71293,62
71294,41
71295,52
71296,36
71297,33
71298,36
71299,21
71300,27
71301,33
71302,80
71303,79
71304,48
71305,61
71306,43
71307,33
71308,30
71309,52
71310,50
71311,51
71312,29
71313,32
71314,35
71315,55
71316,32
71317,55
71318,52
71319,32
71320,26
71321,36
71322,67
71323,43
71324,32
71325,61
71326,46
71327,32
71328,15
71329,31
71330,47
71331,30
71332,47
71333,63
71334,42
71335,40
71336,48
71337,58
71338,62
71339,26
71340,37
71341,49
71342,57
71343,46
71344,22
71345,74
71346,51
71347,49
71348,29
71349,43
71350,46
71351,45
71352,81
71353,44
71354,59
71355,33
71356,65
71357,27
71358,27
71359,58
71360,44
71361,44
71362,33
71363,33
71364,35
71365,63
71366,61
71367,66
71368,24
71369,26
71370,69
71371,37
71372,51
71373,43
71374,56
71375,51
71376,37
71377,36
71378,39
71379,30
71380,39
71381,33
71382,28
71383,60
71384,52
71385,59
71386,47
71387,44
71388,79
71389,48
71390,47
71391,48
71392,59
71393,31
71394,55
71395,53
71396,48
71397,45
71398,33
71399,48
71400,69
71401,28
71402,50
71403,34
71404,74
71405,40
71406,15
71407,33
71408,49
71409,36
71410,37
71411,50
71412,76
71413,70
71414,69
71415,70
71416,93
71417,74
71418,45
71419,26
71420,58
71421,43
71422,29
71423,34
71424,29
71425,43
71426,37
71427,37
71428,59
71429,47
71430,36
71431,36
71432,9
71433,54
71434,41
71435,38
71436,93
71437,55
71438,32
71439,37
71440,28
71441,43
71442,55
71443,43
71444,52
71445,47
71446,47
71447,23
71448,59
71449,44
71450,40
71451,22
71452,71
71453,60
71454,42
71455,68
71456,50
71457,65
71458,28
71459,26
71460,72
71461,65
71462,33
71463,61
71464,63
71465,48
71466,45
71467,31
71468,42
71469,46
71470,31
71471,36
71472,44
71473,43
71474,71
71475,46
71476,60
71477,55
71478,27
71479,56
71480,49
71481,30
71482,33
71483,62
71484,63
71485,34
71486,75
71487,38
71488,49
71489,42
71490,23
71491,59
71492,58
71493,20
71494,30
71495,42
71496,46
71497,76
71498,40
71499,62
71500,48
71501,46
71502,25
71503,53
71504,54
71505,31
71506,25
71507,80
71508,58
71509,26
71510,30
71511,36
71512,38
71513,53
71514,59
71515,46
71516,28
71517,39
71518,44
71519,36
71520,43
71521,42
71522,63
71523,39
71524,52
71525,39
71526,38
71527,29
71528,78
71529,35
71530,87
71531,44
71532,38
71533,65
71534,47
71535,50
71536,41
71537,28
71538,40
71539,28
71540,50
71541,58
71542,35
71543,30
71544,84
71545,48
71546,47
71547,29
71548,37
71549,81
71550,46
71551,30
71552,25
71553,71
71554,42
71555,53
71556,44
71557,60
71558,60
71559,88
71560,40
71561,69
71562,24
71563,70
71564,35
71565,36
71566,35
71567,41
71568,41
71569,58
71570,38
71571,41
71572,72
71573,42
71574,45
71575,47
71576,29
71577,78
71578,24
71579,62
71580,74
71581,79
71582,38
71583,37
71584,40
71585,39
71586,50
71587,49
71588,20
71589,52
71590,36
71591,27
71592,45
71593,30
71594,36
71595,36
71596,56
71597,23
71598,56
71599,56
71600,53
71601,36
71602,32
71603,29
71604,61
71605,29
71606,31
71607,45
71608,38
71609,50
71610,18
71611,34
71612,41
71613,59
71614,49
71615,33
71616,48
71617,62
71618,70
71619,52
71620,35
71621,57
71622,31
71623,72
71624,29
71625,60
71626,28
71627,52
71628,50
71629,42
71630,27
71631,34
71632,57
71633,32
71634,33
71635,39
71636,33
71637,59
71638,31
71639,39
71640,68
71641,42
71642,48
71643,46
